URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
B0_223;48;9;UTF-8;Microsoft-IIS/7.5;None;39;US;Colorado;29/12/2005 0:00;6/02/2017 0:00;maxtravelz.com
B0_224;65;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_225;56;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_226;44;8;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_227;59;15;UTF-8;ATS;no-store, no-cache, max-age=0, private;None;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_228;82;17;ISO-8859-1;Apache/2.4.7 (Ubuntu);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;9101;None;None;11/10/2005 0:00;10/12/2016 0:00;ticketwood.com
B0_229;28;7;utf-8;Apache;no-cache, must-revalidate;8578;CA;ON;2/10/1995 4:00;30/09/2016 9:12;mises.org
B0_230;54;10;ISO-8859-1;cloudflare-nginx;max-age=3600, public;18952;US;CA;29/09/2005 0:00;5/05/2016 0:00;armorgames.com
B0_231;47;11;UTF-8;nginx;max-age=1;None;PA;PANAMA;11/11/2007 0:00;18/12/2015 0:00;duckduckgo.com
B0_232;83;14;utf-8;cloudflare-nginx;None;None;None;None;14/10/1999 0:00;20/11/2013 0:00;proboards.com
B0_233;39;9;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_234;46;9;UTF-8;ATS;no-cache, no-store, must-revalidate, private;17810;US;CA;22/11/2003 0:00;1/05/2014 0:00;flickr.com
B0_235;44;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;genealogy.com
B0_236;43;9;UTF-8;Apache;max-age=3600, public, must-revalidate, proxy-revalidate;None;UK;UK;27/02/1996 0:00;27/01/2016 0:00;nme.com
B0_237;46;8;UTF-8;Apache;None;193;US;PA;14/10/2016 0:00;14/10/2016 0:00;freecountyproject.com
B0_238;41;7;ISO-8859-1;openresty/1.11.2.2;None;10588;US;FL;30/07/2002 0:00;26/06/2014 0:00;firestopstandard.com
B0_239;44;9;UTF-8;mw2107.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_240;61;11;utf-8;Apache;max-age=0, private, must-revalidate, max-age=2592000;8864;None;None;27/05/1997 0:00;28/04/2017 0:00;oreilly.com
B0_241;23;6;UTF-8;None;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;GB;None;9/05/2008 0:00;27/11/2015 0:00;primeloops.com
B0_242;43;9;utf-8;Varnish;None;389;US;CA;16/07/1999 0:00;29/03/2013 0:00;metacritic.com
B0_243;98;18;UTF-8;nginx;None;None;US;nj;4/03/1996 0:00;1/02/2017 0:00;nbcsports.com
B0_244;72;9;ISO-8859-1;Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;2819;BE;ANTWERP;13/10/2000 0:00;1/11/2012 0:00;aviewoncities.com
B0_246;38;7;UTF-8;None;no-cache, must-revalidate, max-age=0;24087;AU;NSW;19/02/2002 1:02;29/11/2016 0:00;sydneyarchives.info
B0_247;54;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_248;75;13;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;8/09/2004 0:00;28/02/2017 0:00;turkcebilgi.com
B0_249;56;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_250;57;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_251;40;7;ISO-8859-1;LiteSpeed;private, no-cache, no-store, must-revalidate, max-age=0;618;AU;Vic;30/07/2004 0:00;30/03/2014 0:00;classicaustraliantv.com
B0_252;47;10;UTF-8;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38;None;None;AU;None;20/07/2006 0:00;5/03/2013 0:00;whosdatedwho.com
B0_253;39;8;ISO-8859-1;Apache;None;1002;AT;Austria;1/06/2004 0:00;2/06/2016 0:00;123people.com
B0_254;32;8;iso-8859-1;Apache;None;334;SI;--;19/02/2009 0:00;22/12/2015 0:00;rcl-teh.com
B0_255;97;17;UTF-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;LA;20/10/2003 0:00;15/01/2015 0:00;torrentreactor.net
B0_256;26;6;iso-8859-1;Apache/2;None;345;US;FL;31/05/2000 0:00;2/04/2014 0:00;davidgarrison.com
B0_257;116;18;us-ascii;Microsoft-HTTPAPI/2.0;None;324;CA;ON;13/02/1999 0:00;10/05/2016 0:00;globalmontreal.com
B0_258;26;7;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_259;29;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;2/07/1998 0:00;5/07/2016 0:00;quincyjonesmusic.com
B0_260;70;13;ISO-8859-1;Apache;None;None;None;None;None;None;ancestry.com
B0_261;52;11;UTF-8;Apache/2.4.7 (Ubuntu);max-age=13;None;None;None;27/05/1998 0:00;25/04/2017 0:00;kfdm.com
B0_263;31;8;iso-8859-1;Apache/2.2.15 (CentOS);None;287;IN;HR;11/11/2000 0:00;3/05/2012 0:00;yamaha-motor-india.com
B0_264;70;13;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;VT;15/11/1995 0:00;15/09/2015 0:00;wcax.com
B0_265;59;9;ISO-8859-1;nginx;no-cache;12629;US;CA;28/04/2005 0:00;7/12/2015 0:00;hubpages.com
B0_266;45;9;utf-8;nginx/1.10.3;None;39;NL;NOT APPLICABLE;27/11/2002 0:00;21/11/2016 0:00;classiccat.net
B0_267;51;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;22/02/2001 0:00;8/04/2017 0:00;cairp.ca
B0_268;47;10;UTF-8;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;8/05/2001 0:00;19/04/2015 0:00;metacafe.com
B0_269;79;16;ISO-8859-1;Roxen/5.4.98-r2;None;11593;US;IL;2/03/2000 0:00;3/03/2017 0:00;elburnherald.com
B0_270;46;11;utf-8;ATS;None;630;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_271;43;8;UTF-8;Apache;no-cache, no-store, max-age=0, must-revalidate;None;US;Arizona;23/06/2006 0:00;24/06/2016 0:00;boobpedia.com
B0_272;61;13;ISO-8859-1;Apache;private;267;US;NY;13/03/2000 0:00;10/02/2016 0:00;cstv.com
B0_273;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_275;41;9;UTF-8;mw2109.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_276;62;11;iso-8859-1;Apache/2.2.15 (CentOS);None;None;US;UT;16/05/1995 0:00;21/10/2016 0:00;ancestry.com
B0_277;44;9;UTF-8;mw2190.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_278;78;13;UTF-8;mw2224.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_279;73;15;ISO-8859-1;squid/3.3.8;None;3591;US;CA;2/06/1994 0:00;6/01/2017 0:00;allmusic.com
B0_280;47;11;utf-8;Apache/2.2.15 (Red Hat);public, max-age=0;None;None;None;None;None;ias.edu
B0_281;48;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_282;24;8;iso-8859-1;Apache/2.2.22;None;224;US;MA;26/02/2009 0:00;6/01/2017 0:00;a-team-band.com
B0_284;82;17;UTF-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;FL;9/07/1995 0:00;25/05/2016 0:00;fugitive.com
B0_285;23;6;UTF-8;None;no-cache;None;US;WI;23/04/1999 0:00;25/07/2016 0:00;webfederal.com
B0_287;47;9;UTF-8;Apache/2.4;None;None;US;Pennsylvania;29/05/1996 0:00;28/04/2015 0:00;obermayer.com
B0_288;45;9;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;44447;CA;ON;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_289;44;9;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;44446;CA;ON;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_290;36;8;us-ascii;cloudflare-nginx;None;None;None;None;10/06/2005 0:00;4/06/2015 0:00;veromi.com
B0_291;42;8;UTF-8;Apache;max-age=3600, public, must-revalidate, proxy-revalidate;None;UK;UK;27/02/1996 0:00;27/01/2016 0:00;nme.com
B0_292;46;9;utf-8;None;max-age=30;7758;US;NY;26/07/1995 0:00;21/07/2016 0:00;biography.com
B0_294;53;7;iso-8859-1;ATS/5.3.0;None;None;CA;ON;27/05/2002 0:00;28/04/2017 0:00;progressiverockbr.com
B0_295;38;9;utf-8;ATS;None;618;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_296;59;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;allstarpics.net
B0_297;26;7;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_298;47;8;iso-8859-1;Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4;None;479;CA;ON;18/10/2002 0:00;17/10/2016 0:00;doghouseboxing.com
B0_299;57;10;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1510;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_300;97;19;UTF-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;7778;None;None;None;None;qc.ca
B0_301;108;23;utf-8;Microsoft-IIS/7.5;private, no-store, must-revalidate;None;US;NJ;26/06/1996 0:00;22/05/2015 0:00;njeda.com
B0_302;58;8;iso-8859-1;Apache/2;None;345;US;FL;1/10/2001 0:00;16/01/2017 0:00;borellotravel.com
B0_303;32;7;iso-8859-1;Apache/2.2.3 (CentOS);None;287;US;MO;30/08/1998 0:00;22/12/2016 0:00;tigerboard.com
B0_304;46;8;ISO-8859-1;nginx;max-age=1;2886;None;None;22/04/1999 0:00;9/09/2016 0:00;forttours.com
B0_305;36;7;utf-8;Apache;must-revalidate, private, max-age=0;19879;US;CA;4/04/2006 0:00;3/03/2017 0:00;spokeo.com
B0_306;46;10;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1510;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_307;48;9;ISO-8859-1;None;no-cache;6748;None;None;28/11/1999 0:00;9/09/2013 0:00;pipl.com
B0_308;35;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;PA;27/06/2004 0:00;19/11/2012 0:00;spellingcenter.com
B0_309;40;8;ISO-8859-1;None;None;None;US;ME;5/11/2008 0:00;7/10/2016 0:00;joshuamadore.com
B0_310;28;7;us-ascii;Microsoft-IIS/7.5;None;324;None;None;16/08/2016 0:00;26/03/2017 0:00;arikairlines.org.uk
B0_311;44;9;iso-8859-1;Apache;None;338;None;None;None;None;bc.ca
B0_312;33;6;UTF-8;Microsoft-IIS/7.5;None;39;US;AL;19/08/2012 0:00;24/06/2016 0:00;southafricamarketing.com
B0_313;106;19;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CO;27/01/2011 0:00;5/01/2017 0:00;onesourceblog.com
B0_314;42;8;UTF-8;Apache/2.2.15 (CentOS);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;2766;None;None;30/04/2009 0:00;5/01/2017 0:00;alltherapist.com
B0_315;45;9;UTF-8;mw2101.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_316;44;8;iso-8859-1;Apache/2;None;345;US;FL;10/05/2000 0:00;11/10/2016 0:00;leveillee.net
B0_317;45;8;iso-8859-1;Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips;None;226;US;Missouri;28/09/2007 16:06;28/03/2017 18:24;ruskinhighschool.org
B0_318;64;13;UTF-8;Server;None;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_319;52;9;UTF-8;cloudflare-nginx;no-cache, must-revalidate, max-age=0;None;CA;ON;17/09/1998 0:00;10/11/2016 0:00;labradorwest.com
B0_320;54;10;utf-8;Server;max-age=0, private, must-revalidate;None;US;CA;9/12/2002 0:00;2/05/2014 0:00;goodreads.com
B0_321;24;6;utf-8;nginx/1.8.0;no-cache;None;CA;ON;3/07/2002 0:00;2/07/2016 0:00;learnmichif.com
B0_322;34;8;utf-8;Apache/2.2.31 (Amazon);None;7255;None;None;29/07/2004 0:00;3/01/2016 0:00;foodpages.ca
B0_323;64;11;ISO-8859-1;Apache;private, must-revalidate;9498;GB;MIDDLESEX;27/04/2007 0:00;20/04/2017 0:00;altiusdirectory.com
B0_324;43;9;ISO-8859-1;None;no-cache;6744;None;None;28/11/1999 0:00;9/09/2013 0:00;pipl.com
B0_325;52;10;utf-8;Apache;max-age=60;17167;None;None;7/05/1998 0:00;16/09/2016 0:00;kusports.com
B0_326;24;7;iso-8859-1;Apache;None;318;None;None;None;None;goodstart.co.za
B0_327;68;13;utf-8;nginx;None;None;US;Arizona;30/11/2006 0:00;17/04/2015 0:00;lyricsmode.com
B0_328;42;8;utf-8;None;no-cache;None;US;CA;22/02/1996 0:00;16/01/2015 0:00;myspace.com
B0_329;58;12;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CA;18/04/2001 0:00;27/09/2016 0:00;247sports.com
B0_330;30;6;UTF-8;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;8751;US;FL;30/04/2016 0:00;4/10/2016 0:00;brazzerspornstars.com
B0_331;43;12;ISO-8859;Apache;None;5653;None;None;25/09/2000 0:00;23/11/2015 0:00;concordia.ca
B0_332;28;7;UTF-8;Apache/2.4.25 (Amazon) PHP/7.0.14;private, must-revalidate, max-age=0;12846;US;NC;9/05/2000 17:31;11/10/2016 0:20;aboutus.org
B0_333;49;11;UTF-8;mw2185.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_334;99;22;ISO-8859-1;Microsoft-IIS/7.5;None;2346;SC;Other;10/08/2016 0:00;13/08/2016 0:00;mp3shake.com
B0_335;72;15;ISO-8859-1;None;None;33528;None;None;None;None;loot.co.za
B0_336;89;17;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;37836;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_337;35;7;UTF-8;GSE;private, max-age=0;38115;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_338;58;10;ISO-8859-1;nginx;None;None;CA;ON;14/07/1998 4:00;11/07/2016 9:21;hourofpower.org
B0_339;67;12;ISO-8859-1;Apache;None;197;US;FL;10/02/2000 0:00;28/02/2017 0:00;enlightenedequitation.com
B0_340;86;13;ISO-8859-1;Roxen/5.4.98-r2;None;13747;US;IL;3/05/2004 0:00;4/05/2016 0:00;mchenrycountysports.com
B0_341;49;9;ISO-8859-1;nginx;None;162;US;TX;11/11/1999 0:00;16/04/2016 0:00;dwi.com
B0_342;61;13;UTF-8;cloudflare-nginx;max-age=2;None;US;WA;3/04/2011 0:00;11/03/2017 0:00;localfinancial.net
B0_343;72;12;iso-8859-1;Apache;None;363;Cyprus;None;4/07/2007 0:00;22/02/2017 0:00;adultcomicsbox.com
B0_344;65;12;utf-8;cloudflare-nginx;public, max-age=7200;None;US;CO;28/09/1996 0:00;26/09/2016 0:00;songlyrics.com
B0_345;39;7;ISO-8859-1;cloudflare-nginx;None;None;None;None;2/08/2010 0:00;4/05/2016 0:00;wordsdomination.com
B0_346;55;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_347;51;10;utf-8;cloudflare-nginx;public, max-age=7200;None;US;CO;28/09/1996 0:00;26/09/2016 0:00;songlyrics.com
B0_348;30;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;NJ;30/12/1999 0:00;8/01/2016 0:00;weichertfinancial.com
B0_349;40;9;utf-8;nginx/1.11.3;None;None;None;None;1/07/2007 5:40;8/12/2016 14:01;census-online.us
B0_350;61;11;utf-8;nginx;no-cache;None;US;California;24/09/2006 0:00;26/08/2015 0:00;scribd.com
B0_352;74;16;UTF-8;nginx;None;None;US;NJ;3/10/1997 0:00;3/08/2014 0:00;weirdnj.com
B0_353;40;9;utf-8;ATS;None;622;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_354;43;8;us-ascii;Microsoft-IIS/7.5;None;324;None;None;26/09/2003 0:00;17/06/2016 0:00;wordiq.com
B0_355;98;16;utf-8;nginx;private, no-store, no-cache, max-age=0;6730;US;CA;6/08/2002 0:00;5/08/2013 0:00;smugmug.com
B0_356;39;9;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_358;58;9;us-ascii;None;None;324;US;CO;15/08/1995 0:00;13/07/2016 0:00;blockbuster.com
B0_359;60;11;ISO-8859-1;cloudflare-nginx;None;None;US;Illinois;28/08/2001 0:00;28/04/2015 0:00;vividseats.com
B0_360;38;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;UT;26/05/1997 0:00;23/04/2017 0:00;genforum.com
B0_361;37;7;UTF-8;openresty;max-age=300;None;US;NY;8/06/2006 0:00;21/04/2017 0:00;tumblr.com
B0_362;27;6;UTF-8;Apache/2.2.15 (CentOS);None;None;AU;Queensland;19/07/2010 20:03;20/09/2016 13:11;reachoutrescue.org
B0_363;42;7;utf-8;openresty/1.11.2.1;max-age=0, private, must-revalidate;None;US;IL;27/11/2006 0:00;2/03/2017 0:00;perkyparrots.com
B0_364;41;8;us-ascii;Microsoft-IIS/7.5;None;324;US;Kansas;4/07/2001 23:21;19/04/2017 17:24;rotaryfirst100.org
B0_365;49;10;utf-8;Apache;private, must-revalidate, s-maxage=0, max-age=0;66441;US;MO;20/05/1996 0:00;24/10/2016 0:00;answers.com
B0_366;36;8;UTF-8;mw2239.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_367;70;12;utf-8;Microsoft-IIS/7.5;private;41417;US;MO;None;None;emersonnetworkpower.co.in
B0_368;58;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;8/09/2004 0:00;28/02/2017 0:00;turkcebilgi.com
B0_369;30;7;ISO-8859-1;Apache;no-store;None;US;CA;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_370;54;10;ISO-8859-1;Apache;None;5438;US;TX;17/07/2000 0:00;3/03/2017 0:00;midtexmapping.com
B0_371;50;10;iso-8859-1;nginx;None;243;US;Wisconsin;21/05/2007 21:12;27/03/2014 15:06;ballotpedia.org
B0_372;69;12;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_373;41;8;UTF-8;Apache;None;None;JP;None;8/03/2016 0:00;27/02/2017 0:00;tutorgig.com
B0_374;99;15;utf-8;Microsoft-IIS/8.5;no-cache;None;CA;ON;23/12/1995 0:00;8/02/2017 0:00;montrealgazette.com
B0_375;57;10;UTF-8;nginx;no-cache, must-revalidate, max-age=0;None;SE;INDAL;19/12/2006 0:00;17/12/2016 0:00;celebpunani.com
B0_376;40;9;ISO-8859-1;Apache/2.2.32;None;None;US;MO;29/12/2005 0:00;30/09/2015 0:00;sdsufans.com
B0_377;51;11;utf-8;nginx/1.4.6 (Ubuntu);max-age=0, private, must-revalidate;58090;US;CA;20/11/2007 0:00;13/05/2016 0:00;archdaily.com
B0_378;88;16;UTF-8;nginx/1.11.10;None;None;None;None;21/05/1997 0:00;26/07/2016 0:00;comicbookresources.com
B0_379;50;10;ISO-8859-1;Apache/2.4.10 (Unix) OpenSSL/1.0.1k;None;None;None;None;None;None;ns.ca
B0_380;63;12;us-ascii;Microsoft-HTTPAPI/2.0;None;1853;None;None;27/03/1998 0:00;15/10/2016 0:00;gotigersgo.com
B0_381;47;9;utf-8;ATS;private;None;US;CA;22/11/2003 0:00;1/05/2014 0:00;flickr.com
B0_382;82;13;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;Florida;2/10/2007 0:00;20/07/2014 0:00;corporationwiki.com
B0_383;62;11;utf-8;AmazonS3;None;382;None;None;13/07/2001 0:00;26/04/2015 0:00;fanbase.com
B0_384;60;12;iso-8859-1;nginx;None;None;CA;BC;20/10/1998 0:00;7/12/2015 0:00;clubzone.com
B0_385;35;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_386;37;9;iso-8859-1;Apache;None;None;None;None;None;None;usg.edu
B0_387;54;12;ISO-8859-1;Apache/2.2.15 (Red Hat);None;None;None;None;None;None;indiana.edu
B0_389;39;7;utf-8;Apache/2.2.15 (CentOS);max-age=31536000;431;KY;GRAND CAYMAN;24/08/2003 0:00;27/02/2017 0:00;lawschoolnumbers.com
B0_390;41;8;UTF-8;Apache;max-age=1;None;US;VA;23/02/2010 0:00;23/01/2017 0:00;websitetrafficspy.com
B0_391;40;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;PA;5/06/2003 0:00;26/11/2014 0:00;thefreedictionary.com
B0_392;39;9;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1500;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_393;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_394;56;11;iso-8859-1;Apache;None;189;None;None;6/08/2004 0:00;5/07/2016 0:00;craigslist.ca
B0_397;59;9;us-ascii;None;None;324;US;CO;15/08/1995 0:00;13/07/2016 0:00;blockbuster.com
B0_398;120;20;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;NJ;31/07/1997 0:00;12/11/2015 0:00;marketwatch.com
B0_400;32;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_401;52;10;UTF-8;Server;None;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_402;50;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_403;17;6;UTF-8;None;max-age=269, must-revalidate;124140;US;TX;12/05/1996 0:00;11/04/2017 0:00;kksf.com
B0_404;75;14;utf-8;GSE;no-cache, no-store, max-age=0, must-revalidate;None;US;CA;15/09/1997 0:00;20/07/2011 0:00;google.com
B0_405;64;11;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_406;45;10;iso-8859-1;Apache/2.4.25 (FreeBSD) OpenSSL/1.0.1s-freebsd PHP/5.6.30;None;217;None;None;None;None;uchicago.edu
B0_407;87;15;utf-8;Microsoft-IIS/7.5;public, max-age=180;9083;US;va;29/04/1994 0:00;30/08/2013 0:00;usatoday.com
B0_408;44;9;ISO-8859-1;None;no-cache;674;US;California;28/11/1999 0:00;9/09/2013 0:00;pipl.com
B0_409;40;7;utf-8;None;None;None;CA;ON;27/08/2002 0:00;1/06/2016 0:00;liveauctioneers.com
B0_410;50;10;utf-8;nginx;None;None;US;NY;4/10/1996 0:00;17/01/2017 0:00;nybooks.com
B0_411;115;19;ISO-8859-1;nginx;private;None;US;NY;16/06/2000 17:03;11/08/2015 20:35;linuxquestions.org
B0_412;144;21;utf-8;Apache;None;14060;None;None;27/09/2000 0:00;26/07/2016 0:00;newswire.ca
B0_413;57;10;UTF-8;Apache;no-cache, must-revalidate, max-age=0;None;None;None;16/01/2001 0:00;17/12/2016 0:00;baseballhalloffame.ca
B0_415;55;10;utf-8;ATS;private;None;US;CA;22/11/2003 0:00;1/05/2014 0:00;flickr.com
B0_416;40;6;ISO-8859-1;nginx/1.12.0;None;1108;None;None;17/02/2009 0:00;16/02/2015 0:00;blackcatwhitecatphotography.com
B0_417;63;14;ISO-8859-1;Apache;private;None;CA;ONTARIO;2/05/2005 0:00;3/04/2017 0:00;raptorforum.com
B0_419;50;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CA;1/05/1996 0:00;25/03/2017 0:00;tunein.com
B0_420;52;8;utf-8;nginx/1.10.0;max-age=900;None;None;None;5/11/2003 0:00;6/11/2016 0:00;usedregina.com
B0_421;56;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;Nevada;18/05/2003 7:22;19/05/2016 15:04;websters-online-dictionary.org
B0_422;123;21;UTF-8;Apache;None;20;US;CA;18/12/2008 0:00;19/12/2016 0:00;repetitionr.com
B0_423;83;15;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;34930;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_425;122;21;ISO-8859-1;Apache;None;892;None;None;1/11/2000 0:00;27/01/2017 0:00;broadcasting-history.ca
B0_426;59;13;ISO-8859-1;nginx/1.4.4;None;None;US;UT;21/06/1997 0:00;21/10/2016 0:00;findagrave.com
B0_427;41;10;iso-8859-1;Apache;None;13;US;Arizona;6/07/2016 14:30;5/09/2016 3:47;pink-party.org
B0_428;38;6;UTF-8;SSWS;None;None;US;FL;9/04/2011 16:13;28/02/2017 10:46;fireislandartistresidency.org
B0_429;50;11;ISO-8859-1;Apache;None;2797;None;None;None;None;indettaglio.it
B0_430;86;16;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;14291;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_431;77;14;ISO-8859-1;Sucuri/Cloudproxy;None;None;None;None;7/02/2006 0:00;8/02/2017 0:00;petetheplanner.com
B0_432;77;14;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;22409;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_433;78;10;utf-8;Apache;no-cache;23144;US;NY;18/01/1994 0:00;21/10/2016 0:00;nytimes.com
B0_434;41;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_435;51;10;UTF-8;nginx;None;None;US;CA;12/12/2003 0:00;18/10/2016 0:00;yelp.com
B0_436;44;9;utf-8;nginx + Phusion Passenger;None;None;US;FL;3/06/2000 0:00;5/05/2016 0:00;uslsoccer.com
B0_437;32;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_438;28;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;6666;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
