URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CACHE_CONTROL;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPROV;WHOIS_REGDATE;UPDATE_DATE;WHITIN_DOMAIN;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;UDP_PACKETS;TCP_URG_PACKETS;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;DURATION;AVG_LOCAL_PKT_RATE;AVG_REMOTE_PKT_RATE;APP_PACKETS;DNS_QUERY_TIMES;TIPO
M0_81;49;12;UTF-8;NGINX;NA;4877;US;VERMONT;22/03/2009 0:00;22/03/2017 0:00;WILDSAP.COM;8;0;2;811;0;0;10;11;6062;961;441502;NA;NA;10;2;MALIGNA
M0_82;46;12;ISO-8859-1;NGINX;NA;221;US;CALIFORNIA;6/10/2005 0:00;6/10/2016 0:00;OHIOMM.COM;7;0;2;742;0;0;9;10;1263;890;445627;NA;NA;9;2;MALIGNA
M0_83;58;13;UTF-8;NGINX;PRIVATE, NO-CACHE= SET-COOKIE;5962;US;UTAH;6/05/2006 0:00;6/05/2016 0:00;SATURNLEAGUE.COM;10;0;2;1692;0;0;14;15;8467;2004;446090;NA;NA;14;4;MALIGNA
M0_84;55;12;ISO-8859-1;APACHE;NA;NA;PA;PANAMA;19/07/2004 0:00;6/07/2016 0:00;REVISTAELITE.COM;26;12;3;3229;0;0;34;32;16895;3837;454090;NA;NA;34;8;MALIGNA
M0_85;66;14;UTF-8;APACHE;NA;58;US;MA;9/10/2014 0:00;10/10/2016 0:00;WRESTLINGEXPOSED.COM;15;1;7;1863;0;0;19;18;7303;2175;NA;NA;NA;19;4;MALIGNA
M0_86;47;11;ISO-8859-1;APACHE;NA;NA;PA;PANAMA;19/07/2004 0:00;6/07/2016 0:00;REVISTAELITE.COM;26;11;7;3213;0;0;34;32;16931;3821;465038;NA;NA;34;8;MALIGNA
M0_87;54;11;ISO-8859-1;APACHE;MAX-AGE=3600;17140;US;CA;17/12/2005 0:00;18/11/2015 0:00;SANTACRUZSUSPENSION.COM;29;1;7;4558;0;0;31;37;26259;4724;467454;NA;NA;31;2;MALIGNA
M0_88;50;11;ISO-8859-1;NGINX;NA;1108;UA;NA;26/04/2004 0:00;27/04/2017 0:00;DOCTOR-ALEX.COM;7;0;2;746;0;0;9;11;2189;904;468869;NA;NA;9;2;MALIGNA
M0_89;24;9;ISO-8859-1;APACHE;NA;319;IN;TAMIL NADU;NA;NA;TPT.EDU.IN;7;0;2;720;0;0;9;10;1269;868;469382;NA;NA;9;2;MALIGNA
M0_9;43;10;ISO-8859-1;DOSARREST;NO-CACHE;NA;US;WASHINGTON;23/06/2003 0:00;2/01/2017 0:00;REALINNOVATION.COM;8;0;1;1045;0;0;10;9;2806;1209;NA;NA;NA;10;2;MALIGNA
M0_90;38;10;ISO-8859-1;NGINX;NA;215;NA;NA;18/07/2005 0:00;18/06/2016 0:00;INLINEA.CO.UK;7;0;2;734;0;0;9;9;1097;880;470003;NA;NA;9;2;MALIGNA
M0_91;39;10;ISO-8859-1;NGINX;NA;216;NA;NA;18/07/2005 0:00;18/06/2016 0:00;INLINEA.CO.UK;8;0;1;809;0;0;12;11;1321;1101;470466;NA;NA;12;4;MALIGNA
M0_92;41;10;ISO-8859-1;NGINX;NA;218;NA;NA;18/07/2005 0:00;18/06/2016 0:00;INLINEA.CO.UK;7;0;1;737;0;0;11;10;1162;1047;470878;NA;NA;11;4;MALIGNA
M0_93;56;11;ISO-8859-1;NGINX;NA;NA;PK;PUNJAB;27/09/2013 0:00;29/09/2016 0:00;DOWNLOADS-WHATSAPP.COM;7;0;2;752;0;0;9;9;1197;916;471381;NA;NA;9;2;MALIGNA
M0_94;28;7;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;FL;21/10/2004 0:00;14/10/2014 0:00;WEBSALESUSA.COM;5;0;2;556;0;0;9;9;1154;860;NA;NA;NA;9;4;MALIGNA
M0_95;43;10;UTF-8;APACHE;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;7550;US;CA;3/08/2004 0:00;4/08/2016 0:00;SECONDOME.COM;11;0;1;883;0;0;13;13;8893;1037;NA;NA;NA;13;2;MALIGNA
M0_96;33;11;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE;NA;NA;NA;8/06/2007 0:00;18/09/2012 0:00;WKMG.CO.KR;8;0;2;1045;0;0;12;11;1362;1333;472983;NA;NA;12;4;MALIGNA
M0_97;21;7;ISO-8859-1;NGINX;NA;686;RU;NOVOSIBIRSKAYA OBL.;25/05/2013 0:00;23/05/2016 0:00;POKACHI.NET;6;0;2;603;0;0;8;9;1580;745;NA;NA;NA;8;2;MALIGNA
M0_98;49;13;UTF-8;APACHE;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;CZ;PRAHA;7/10/2006 0:00;7/03/2017 0:00;PRIDE-U-BIKE.COM;50;0;2;3571;0;0;52;55;66449;3723;484410;0.000107347082017;0.000113540182903;52;2;MALIGNA
M0_99;48;14;UTF-8;APACHE;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;CZ;PRAHA;7/10/2006 0:00;7/03/2017 0:00;PRIDE-U-BIKE.COM;48;0;1;3450;0;0;50;51;66124;3602;484931;0.0001031074524;0.000105169601448;50;2;MALIGNA
M1_1;70;12;UTF-8;APACHE;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;NA;NA;0;NA;FALCONSAFE.COM.SG;15;0;3;1150;0;0;17;17;15499;1304;NA;NA;NA;17;2;MALIGNA
M1_2;45;10;ISO-8859-1;APACHE;NA;NA;NA;NA;9/10/2016 17:08;NA;RANEEVAHIJAB.ID;4;0;2;531;0;0;6;6;494;681;3351302;NA;NA;6;2;MALIGNA
M1_3;42;8;ISO-8859-1;APACHE;NA;895;US;ARIZONA;5/03/2013 20:51;5/05/2013 3:46;APEXGAMES.ORG;15;0;6;1980;0;0;19;17;5911;2334;3352086;NA;NA;19;4;MALIGNA
M2_17;20;5;UTF-8;NGINX;NA;NA;NA;NA;8/11/2014 7:41;NA;ZABAVA-BEL.RU;0;0;0;0;0;0;2;3;213;146;NA;NA;NA;2;2;MALIGNA
M3_75;20;5;UTF-8;NGINX;NA;NA;NA;NA;8/11/2014 7:41;NA;ZABAVA-BEL.RU;0;0;0;0;0;0;2;1;62;146;NA;NA;NA;2;2;MALIGNA
M4_1;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;2;1;2;132;0;0;2;4;256;132;NA;NA;NA;2;0;MALIGNA
M4_10;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_11;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_12;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_13;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_14;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_15;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_16;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_17;99;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_18;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_19;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_2;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;0;1;66;0;0;1;3;190;66;NA;NA;NA;1;0;MALIGNA
M4_20;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_21;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_22;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_23;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_24;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_25;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_26;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_27;89;18;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_28;145;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_29;122;22;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_3;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;0;1;66;0;0;1;3;190;66;NA;NA;NA;1;0;MALIGNA
M4_30;135;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_31;123;24;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_32;143;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_33;126;25;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_34;141;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_35;150;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_36;126;24;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_37;129;25;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_38;122;23;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_39;178;16;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_4;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;0;1;66;0;0;1;3;190;66;NA;NA;NA;1;0;MALIGNA
M4_40;145;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_41;198;17;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_42;123;25;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_43;170;17;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_44;135;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_45;194;17;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_46;135;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_47;143;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_48;194;16;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_49;146;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_5;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;0;1;66;0;0;1;3;190;66;NA;NA;NA;1;0;MALIGNA
M4_50;140;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_51;126;23;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_52;132;26;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_53;124;23;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_54;151;29;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_55;134;24;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_56;145;29;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_57;146;28;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_58;126;25;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_59;124;24;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_6;100;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;0;1;66;0;0;1;3;190;66;NA;NA;NA;1;0;MALIGNA
M4_60;132;27;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;1;1;90;0;0;1;4;354;90;NA;NA;NA;1;0;MALIGNA
M4_61;173;34;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;1;1;90;0;0;1;5;416;90;NA;NA;NA;1;0;MALIGNA
M4_62;156;31;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;1;1;1;90;0;0;1;5;416;90;NA;NA;NA;1;0;MALIGNA
M4_63;93;19;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;1;1;1;90;0;0;1;4;354;90;NA;NA;NA;1;0;MALIGNA
M4_64;83;17;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;1;1;1;90;0;0;1;5;416;90;NA;NA;NA;1;0;MALIGNA
M4_65;94;19;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;1;1;1;90;0;0;1;4;354;90;NA;NA;NA;1;0;MALIGNA
M4_66;95;19;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;1;1;1;90;0;0;1;4;354;90;NA;NA;NA;1;0;MALIGNA
M4_67;95;19;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;1;1;1;90;0;0;1;5;416;90;NA;NA;NA;1;0;MALIGNA
M4_68;94;19;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
M4_69;82;17;UTF-8;MICROSOFT-IIS;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CALIFORNIA;18/06/2003 0:00;14/06/2016 0:00;88LOGISTICS.COM;0;0;0;0;0;0;0;2;124;0;NA;NA;NA;0;0;MALIGNA
M4_7;99;20;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;ES;BARCELONA;17/09/2008 0:00;2/09/2016 0:00;COLEYGLESIAS.COM;0;0;0;0;0;0;0;3;186;0;NA;NA;NA;0;0;MALIGNA
